Number,Name,Type1,Type2,Pokedex,Label,Label_adjusted,Pokedex_adjusted
336,Seviper,Poison,,Constant polishing makes the edge of the blade on its tail extremely sharp. It’s Zangoose’s archrival.,13,13,constant polishing makes the edge of the blade on its tail extremely sharp it is archrival
336,Seviper,Poison,,"In battle, it uses its bladed tail to counter any Zangoose. It secretes a deadly venom in its tail.",13,13,in battle it uses its bladed tail to counter any it secretes a deadly venom in its tail
336,Seviper,Poison,,Constant polishing makes the edge of the blade on its tail extremely sharp. It’s Zangoose’s archrival.,13,13,constant polishing makes the edge of the blade on its tail extremely sharp it is archrival
336,Seviper,Poison,,Seviper shares a generations-long feud with Zangoose. The scars on its body are evidence of vicious battles. This Pokémon attacks using its sword-edged tail.,13,13, shares a generations long feud with the scars on its body are evidence of vicious battles this attacks using its sword edged tail
336,Seviper,Poison,,Seviper’s swordlike tail serves two purposes—it slashes foes and douses them with secreted poison. This Pokémon will not give up its long-running blood feud with Zangoose.,13,13, swordlike tail serves two purposesit slashes foes and douses them with secreted poison this will not give up its long running blood feud with 
336,Seviper,Poison,,"For many generations, it has feuded with Zangoose. It whets its bladed tail on rocks for battle.",13,13,for many generations it has feuded with it whets its bladed tail on rocks for battle
337,Lunatone,Rock,Psychic,"LUNATONE was discovered at a location where a meteorite fell. As a result, some people theorize that this POKéMON came from space. However, no one has been able to prove this theory so far.",15,15, was discovered at a location where a meteorite fell as a result some people theorize that this came from space however no one has been able to prove this theory so far
337,Lunatone,Rock,Psychic,"LUNATONE becomes active around the time of the full moon. Instead of walking, it moves by floating in midair. The POKéMON’s intimidating red eyes cause all those who see it to become transfixed with fear.",15,15, becomes active around the time of the full moon instead of walking it moves by floating in midair the intimidating red eyes cause all those who see it to become transfixed with fear
337,Lunatone,Rock,Psychic,Its health ebbs and flows with the lunar cycle. It brims with power when exposed to the light of the full moon.,15,15,its health ebbs and flows with the lunar cycle it brims with power when exposed to the light of the full moon
337,Lunatone,Rock,Psychic,It becomes very active on the night of a full moon. This POKéMON was first discovered 40 years ago at the site of a meteor strike.,15,15,it becomes very active on the night of a full moon this was first discovered years ago at the site of a meteor strike
337,Lunatone,Rock,Psychic,"Because it turns active on nights of the full moon, it is said to have some link to the lunar phases.",15,15,because it turns active on nights of the full moon it is said to have some link to the lunar phases
337,Lunatone,Rock,Psychic,It was discovered at the site of a meteor strike 40 years ago. Its stare can lull its foes to sleep.,15,15,it was discovered at the site of a meteor strike years ago its stare can lull its foes to sleep
337,Lunatone,Rock,Psychic,"Because it turns active on nights of the full moon, it is said to have some link to the lunar phases.",15,15,because it turns active on nights of the full moon it is said to have some link to the lunar phases
337,Lunatone,Rock,Psychic,The phase of the moon apparently has some effect on its power. It’s active on the night of a full moon.,15,15,the phase of the moon apparently has some effect on its power it is active on the night of a full moon
337,Lunatone,Rock,Psychic,"Because it turns active on nights of the full moon, it is said to have some link to the lunar phases.",15,15,because it turns active on nights of the full moon it is said to have some link to the lunar phases
337,Lunatone,Rock,Psychic,It was discovered at the site of a meteor strike 40 years ago. Its stare can lull its foes to sleep.,15,15,it was discovered at the site of a meteor strike years ago its stare can lull its foes to sleep
337,Lunatone,Rock,Psychic,"Lunatone was discovered at a location where a meteoroid fell. As a result, some people theorize that this Pokémon came from space. However, no one has been able to prove this theory so far.",15,15, was discovered at a location where a meteoroid fell as a result some people theorize that this came from space however no one has been able to prove this theory so far
337,Lunatone,Rock,Psychic,"Lunatone becomes active around the time of the full moon. Instead of walking, it moves by floating in midair. The Pokémon’s intimidating red eyes cause all those who see it to become transfixed with fear.",15,15, becomes active around the time of the full moon instead of walking it moves by floating in midair the intimidating red eyes cause all those who see it to become transfixed with fear
337,Lunatone,Rock,Psychic,The phase of the moon apparently has some effect on its power. It’s active on the night of a full moon.,15,15,the phase of the moon apparently has some effect on its power it is active on the night of a full moon
337,Lunatone,Rock,Psychic,It was discovered at the site of a meteor strike 40 years ago. Its stare can lull its foes to sleep.,15,15,it was discovered at the site of a meteor strike years ago its stare can lull its foes to sleep
337,Lunatone,Rock,Psychic,"It becomes active on nights with a full moon, so it is said to have some link to the lunar phases.",15,15,it becomes active on nights with a full moon so it is said to have some link to the lunar phases
338,Solrock,Rock,Psychic,"SOLROCK is a new species of POKéMON that is said to have fallen from space. It floats in air and moves silently. In battle, this POKéMON releases intensely bright light.",15,15, is a new species of that is said to have fallen from space it floats in air and moves silently in battle this releases intensely bright light
338,Solrock,Rock,Psychic,Sunlight is the source of SOLROCK’s power. It is said to possess the ability to read the emotions of others. This POKéMON gives off intense heat while rotating its body.,15,15,sunlight is the source of power it is said to possess the ability to read the emotions of others this gives off intense heat while rotating its body
338,Solrock,Rock,Psychic,"It absorbs solar energy during the day. Always expressionless, it can sense what its foe is thinking.",15,15,it absorbs solar energy during the day always expressionless it can sense what its foe is thinking
338,Solrock,Rock,Psychic,"Solar energy is the source of this POKéMON’s power. On sunny days, groups of SOLROCK line up facing the sun and absorb its light.",15,15,solar energy is the source of this power on sunny days groups of line up facing the sun and absorb its light
338,Solrock,Rock,Psychic,"A new Pokémon species, rumored to be from the sun. It gives off light while spinning.",15,15,a new species rumored to be from the sun it gives off light while spinning
338,Solrock,Rock,Psychic,"When it rotates itself, it gives off light similar to the sun, thus blinding its foes.",15,15,when it rotates itself it gives off light similar to the sun thus blinding its foes
338,Solrock,Rock,Psychic,"A new Pokémon species, rumored to be from the sun. It gives off light while spinning.",15,15,a new species rumored to be from the sun it gives off light while spinning
